Price,Close,High,Low,Open,Volume,EMA12,EMA26,MACD_Line,Signal_Line,Histogram
Ticker,TSLA,TSLA,TSLA,TSLA,TSLA,,,,,
Datetime,,,,,,,,,,
2025-01-07 19:06:00+00:00,394.3200073,394.3999939,394.1099854,394.1749878,47370,394.7375559,395.3660725,-0.628516574,-0.611550292,-0.016966282
2025-01-07 19:07:00+00:00,394.4599915,394.7900085,394.3699951,394.3699951,92473,394.6948537,395.2989554,-0.604101684,-0.610060571,0.005958887
2025-01-07 19:08:00+00:00,394.7200012,394.7900085,394.4631042,394.4700012,42738,394.6987225,395.2560699,-0.557347339,-0.599517924,0.042170585
2025-01-07 19:09:00+00:00,394.7000122,395.0360107,394.5101013,394.7449951,40470,394.6989209,395.2148804,-0.515959471,-0.582806234,0.066846763
2025-01-07 19:10:00+00:00,394.9599915,395.2250977,394.5849915,394.7650146,70970,394.7390856,395.1959997,-0.456914113,-0.55762781,0.100713696
2025-01-07 19:11:00+00:00,394.7000122,395.25,394.6700134,394.9899902,64059,394.7330743,395.1592599,-0.426185592,-0.531339366,0.105153774
2025-01-07 19:12:00+00:00,394.3250122,394.8189087,394.1099854,394.7799988,87505,394.6702956,395.0974638,-0.427168254,-0.510505144,0.08333689
2025-01-07 19:13:00+00:00,394.1400146,394.3699036,394.0799866,394.2604065,66615,394.5887139,395.0265416,-0.437827771,-0.495969669,0.058141898
2025-01-07 19:14:00+00:00,393.7799988,394.2199097,393.7200012,394.1000061,77227,394.4642962,394.9342051,-0.46990897,-0.490757529,0.02084856
2025-01-07 19:15:00+00:00,393.5799866,393.8999023,393.5799866,393.7745972,69344,394.3282485,394.8338926,-0.505644113,-0.493734846,-0.011909267
2025-01-07 19:16:00+00:00,393.5599976,393.8399963,393.5082092,393.6199951,55471,394.2100561,394.7395301,-0.529473972,-0.500882671,-0.028591301
2025-01-07 19:17:00+00:00,393.7600098,393.7799988,393.3099976,393.5950012,82676,394.1408182,394.666973,-0.526154808,-0.505937099,-0.02021771
2025-01-07 19:18:00+00:00,393.8887024,394.088501,393.6799927,393.7099915,66158,394.1020311,394.6093233,-0.507292179,-0.506208115,-0.001084064
2025-01-07 19:19:00+00:00,393.9299927,394.178009,393.7688904,393.9276123,51765,394.0755637,394.5590025,-0.483438847,-0.501654261,0.018215415
2025-01-07 19:20:00+00:00,393.5100098,394,393.5100098,393.9299927,52101,393.9885554,394.4812994,-0.492743974,-0.499872204,0.00712823
2025-01-07 19:21:00+00:00,393.2000122,393.6299133,392.9500122,393.5,80700,393.8672411,394.3863892,-0.51914815,-0.503727393,-0.015420757
2025-01-07 19:22:00+00:00,393.0580139,393.3099976,392.7399902,393.2799988,90358,393.7427446,394.287991,-0.545246463,-0.512031207,-0.033215256
2025-01-07 19:23:00+00:00,393.0750122,393.1199951,392.7200012,392.9500122,66531,393.6400165,394.1981407,-0.558124235,-0.521249813,-0.036874423
2025-01-07 19:24:00+00:00,393.25,393.3999023,392.9700928,393.2000122,57641,393.580014,394.1279081,-0.547894128,-0.526578676,-0.021315452
2025-01-07 19:25:00+00:00,393.7099915,393.7499084,393.2107849,393.3999939,62706,393.6000105,394.0969513,-0.496940804,-0.520651101,0.023710298
2025-01-07 19:26:00+00:00,393.6499939,393.9263,393.5400085,393.7099915,63527,393.6077003,394.0638434,-0.456143095,-0.5077495,0.051606405
2025-01-07 19:27:00+00:00,393.6199951,393.8399963,393.5401001,393.6095886,44375,393.6095918,394.0309657,-0.421373931,-0.490474386,0.069100455
2025-01-07 19:28:00+00:00,393.6000061,393.7399902,393.4899902,393.6698914,35537,393.6081171,393.9990428,-0.390925717,-0.470564652,0.079638936
2025-01-07 19:29:00+00:00,393.7099915,394.0551147,393.5,393.6600037,53259,393.62379,393.9776316,-0.353841524,-0.447220027,0.093378503
2025-01-07 19:30:00+00:00,393.6108093,393.7731934,393.3999939,393.6549988,46691,393.621793,393.9504595,-0.328666539,-0.423509329,0.09484279
2025-01-07 19:31:00+00:00,393.5400085,393.6499939,393.3898926,393.5400085,45156,393.6092108,393.9200558,-0.310844986,-0.400976461,0.090131474
2025-01-07 19:32:00+00:00,393.3299866,393.5350037,393,393.519989,80223,393.5662532,393.8763469,-0.310093728,-0.382799914,0.072706186
2025-01-07 19:33:00+00:00,393.0799866,393.3699951,393.0000916,393.3330994,39190,393.491443,393.8173573,-0.325914323,-0.371422796,0.045508473
2025-01-07 19:34:00+00:00,393.2449951,393.2449951,392.7001038,393.0100098,83878,393.4535279,393.7749601,-0.321432179,-0.361424673,0.039992494
2025-01-07 19:35:00+00:00,393.0450134,393.5,392.9448853,393.2367859,65691,393.3906795,393.72089,-0.330210437,-0.355181826,0.024971388
2025-01-07 19:36:00+00:00,392.8150024,393.1799011,392.7900085,393.0090027,38203,393.3021138,393.6537872,-0.351673363,-0.354480133,0.00280677
2025-01-07 19:37:00+00:00,392.5150146,392.7854004,392.3999939,392.75,88633,393.1810216,393.5694337,-0.388412023,-0.361266511,-0.027145512
2025-01-07 19:38:00+00:00,392.7200012,392.9999084,392.5100098,392.5224915,60072,393.1100954,393.5065127,-0.396417319,-0.368296673,-0.028120647
2025-01-07 19:39:00+00:00,392.7200012,392.7799988,392.4849854,392.6950073,42470,393.0500809,393.4482526,-0.398171699,-0.374271678,-0.023900021
2025-01-07 19:40:00+00:00,392.3800049,392.9498901,392.3099976,392.7099915,88052,392.9469923,393.3691232,-0.422130859,-0.383843514,-0.038287345
2025-01-07 19:41:00+00:00,392.4410095,392.6499023,392.2900085,392.3800049,81692,392.8691488,393.300374,-0.431225206,-0.393319852,-0.037905353
2025-01-07 19:42:00+00:00,392.5599976,392.6799011,392.3850098,392.4500122,49256,392.8215871,393.2455313,-0.423944235,-0.399444729,-0.024499506
2025-01-07 19:43:00+00:00,393.1000061,393.2200012,392.2900085,392.5787048,96703,392.8644208,393.2347517,-0.370330894,-0.393621962,0.023291068
2025-01-07 19:44:00+00:00,393.8800049,393.9498901,393.0101013,393.1549988,136562,393.0206645,393.2825482,-0.261883719,-0.367274313,0.105390595
2025-01-07 19:45:00+00:00,394.4100037,394.6600037,393.7799988,393.8200989,127625,393.234409,393.3660634,-0.131654448,-0.32015034,0.188495892
2025-01-07 19:46:00+00:00,394.3800049,394.519989,394.1412964,394.489502,91976,393.4106545,393.4411702,-0.030515698,-0.262223412,0.231707714
2025-01-07 19:47:00+00:00,393.769989,394.4299927,393.6200867,394.4215088,81270,393.4659367,393.4655271,0.000409586,-0.209696812,0.210106398
2025-01-07 19:48:00+00:00,393.2987061,393.7200012,393.1600037,393.7200012,57796,393.4402089,393.45317,-0.012961093,-0.170349668,0.157388576
2025-01-07 19:49:00+00:00,393.3800049,393.4100037,392.9500122,393.1900024,63773,393.4309468,393.4477504,-0.016803614,-0.139640458,0.122836844
2025-01-07 19:50:00+00:00,393.7799988,394.1229858,393.4200134,393.4899902,77941,393.4846471,393.4723614,0.012285703,-0.109255225,0.121540928
2025-01-07 19:51:00+00:00,393.3450012,393.8500061,393.3218994,393.7799988,43400,393.4631631,393.4629273,0.00023581,-0.087357018,0.087592829
2025-01-07 19:52:00+00:00,393.0643005,393.7327881,393.0180969,393.3450012,51459,393.4017996,393.4333994,-0.031599753,-0.076205565,0.044605812
2025-01-07 19:53:00+00:00,393.25,393.25,392.9211121,393.060791,46336,393.3784458,393.4198142,-0.041368403,-0.069238133,0.02786973
2025-01-07 19:54:00+00:00,393.1199951,393.2782898,393.0950012,393.1900024,18242,393.3386842,393.3976054,-0.058921229,-0.067174752,0.008253523
2025-01-07 19:55:00+00:00,393.0899963,393.2369995,392.8200073,393.1849976,42044,393.3004245,393.3748196,-0.07439504,-0.06861881,-0.005776231
2025-01-07 19:56:00+00:00,392.9200134,393.0350037,392.8085938,392.9859924,36582,393.2418997,393.3411302,-0.099230481,-0.074741144,-0.024489337
2025-01-07 19:57:00+00:00,392.7099915,393.0700073,392.5499878,392.9049988,63767,393.1600677,393.2943792,-0.134311505,-0.086655216,-0.047656289
2025-01-07 19:58:00+00:00,393.0799866,393.230011,392.6376038,392.7200012,56463,393.1477475,393.2784983,-0.130750742,-0.095474321,-0.035276421
2025-01-07 19:59:00+00:00,393.3699951,393.5299988,393.0018005,393.0993042,55745,393.1819395,393.2852758,-0.103336349,-0.097046727,-0.006289622
2025-01-07 20:00:00+00:00,392.9682007,393.7399902,392.9100952,393.4299927,71472,393.1490566,393.2617888,-0.112732191,-0.10018382,-0.012548372
2025-01-07 20:01:00+00:00,392.5150146,393.2399902,392.480011,392.9599915,73711,393.0515117,393.2064722,-0.154960501,-0.111139156,-0.043821345
2025-01-07 20:02:00+00:00,392.8598938,393.0400085,392.4500122,392.480011,53618,393.022032,393.1807997,-0.158767701,-0.120664865,-0.038102836
2025-01-07 20:03:00+00:00,392.9400024,392.9764099,392.5499878,392.7950134,48455,393.0094121,393.1629629,-0.153550798,-0.127242052,-0.026308746
2025-01-07 20:04:00+00:00,393.3977966,393.5599976,392.7546997,392.9400024,71627,393.0691635,393.180358,-0.11119442,-0.124032525,0.012838105
2025-01-07 20:05:00+00:00,393.3898926,393.6400146,393.0499878,393.2999878,69877,393.1185065,393.195879,-0.077372573,-0.114700535,0.037327962
2025-01-07 20:06:00+00:00,393.6400146,393.8800049,393.2600098,393.2600098,71728,393.1987385,393.228778,-0.030039479,-0.097768324,0.067728845
2025-01-07 20:07:00+00:00,393.1149902,393.6700134,393,393.6199951,72402,393.1858541,393.2203492,-0.034495105,-0.08511368,0.050618575
2025-01-07 20:08:00+00:00,392.1700134,393.1886902,392.1600037,393.1260071,83414,393.029571,393.1425466,-0.112975638,-0.090686071,-0.022289567
2025-01-07 20:09:00+00:00,391.9299927,392.3999023,391.7999878,392.230011,164027,392.8604051,393.0527278,-0.192322719,-0.111013401,-0.081309318
2025-01-07 20:10:00+00:00,391.5801086,392.0169983,391.5599976,392.0169983,101568,392.6634364,392.9436449,-0.2802085,-0.144852421,-0.135356079
2025-01-07 20:11:00+00:00,391.4198914,391.7799072,390.7099915,391.5817871,195409,392.4721218,392.8307743,-0.358652488,-0.187612434,-0.171040054
2025-01-07 20:12:00+00:00,391.5100098,391.6499939,391.0054932,391.2900085,101354,392.3241045,392.7329398,-0.408835312,-0.23185701,-0.176978302
2025-01-07 20:13:00+00:00,391.3399963,391.9599915,391.2399902,391.5100098,122141,392.1727033,392.6297588,-0.457055573,-0.276896722,-0.18015885
2025-01-07 20:14:00+00:00,391.105011,391.6900024,390.975708,391.3992004,95233,392.0084429,392.5168146,-0.508371639,-0.323191706,-0.185179933
2025-01-07 20:15:00+00:00,391.5599976,391.6789856,390.8049927,391.105011,138152,391.9394513,392.4459392,-0.5064879,-0.359850944,-0.146636955
2025-01-07 20:16:00+00:00,391.7000122,392.2000122,391.5,391.5799866,111858,391.9026145,392.3906854,-0.488070834,-0.385494922,-0.102575912
2025-01-07 20:17:00+00:00,391.6799927,391.8500061,391.3399963,391.625,66555,391.868365,392.3380415,-0.469676448,-0.402331228,-0.067345221
2025-01-07 20:18:00+00:00,391.6900024,391.9999084,391.5100098,391.7449951,58710,391.8409246,392.2900386,-0.449113954,-0.411687773,-0.037426181
2025-01-07 20:19:00+00:00,391.3500061,391.9798889,391.1054077,391.5499878,77028,391.7653987,392.2204065,-0.455007845,-0.420351787,-0.034656058
2025-01-07 20:20:00+00:00,391.3999023,391.4700012,390.9299927,391.3850098,68428,391.7091685,392.1596285,-0.450459965,-0.426373423,-0.024086542
2025-01-07 20:21:00+00:00,391.6700134,391.7900085,391.2900085,391.3299866,78786,391.7031446,392.1233607,-0.420216041,-0.425141946,0.004925906
2025-01-07 20:22:00+00:00,391.0400085,391.8099976,391,391.6099854,87519,391.6011237,392.0431124,-0.441988672,-0.428511292,-0.01347738
2025-01-07 20:23:00+00:00,391.7001038,391.7399902,391.0429993,391.1224976,80261,391.6163514,392.0177043,-0.401352925,-0.423079618,0.021726693
2025-01-07 20:24:00+00:00,391.2999878,391.769989,391.2800903,391.6000061,50580,391.5676801,391.9645401,-0.396860061,-0.417835707,0.020975645
2025-01-07 20:25:00+00:00,392.1651917,392.3499146,391.3399963,391.3644104,116693,391.6596049,391.9794032,-0.319798279,-0.398228221,0.078429942
2025-01-07 20:26:00+00:00,391.4700012,392.2000122,391.4200134,392.1376038,105322,391.6304351,391.9416697,-0.3112346,-0.380829497,0.069594897
2025-01-07 20:27:00+00:00,391.3800049,391.6099854,390.8699951,391.4700012,124999,391.5919074,391.9000649,-0.308157527,-0.366295103,0.058137576
2025-01-07 20:28:00+00:00,390.8999939,391.5098877,390.8800049,390.8999939,72969,391.4854592,391.8259856,-0.340526423,-0.361141367,0.020614944
2025-01-07 20:29:00+00:00,391.0700073,391.2554016,390.7406006,390.8999939,114904,391.4215435,391.7699872,-0.348443701,-0.358601834,0.010158133
2025-01-07 20:30:00+00:00,390.6499939,391.519989,390.4601135,391.1600037,123391,391.3028436,391.6870247,-0.384181173,-0.363717702,-0.020463471
2025-01-07 20:31:00+00:00,391.25,391.4200134,390.4500122,390.6799927,117433,391.2947138,391.6546525,-0.359938749,-0.362961911,0.003023162
2025-01-07 20:32:00+00:00,390.5,391.3699951,390.2000122,391.3699951,143067,391.1724501,391.5691227,-0.396672591,-0.369704047,-0.026968544
2025-01-07 20:33:00+00:00,390.5280151,390.8699036,390.4100952,390.542511,83305,391.0733063,391.4920036,-0.418697355,-0.379502709,-0.039194647
2025-01-07 20:34:00+00:00,390.5,390.6408997,390.2500916,390.5599976,112398,390.9851053,391.4185219,-0.433416571,-0.390285481,-0.04313109
2025-01-07 20:35:00+00:00,390.1950073,390.7399902,390.1099854,390.4700012,126574,390.8635518,391.3278912,-0.464339399,-0.405096265,-0.059243135
2025-01-07 20:36:00+00:00,390.2597046,390.5299988,390.1099854,390.1820068,103154,390.7706522,391.2487662,-0.478114034,-0.419699819,-0.058414216
2025-01-07 20:37:00+00:00,390.0849915,390.3799133,390.0100098,390.1817017,137319,390.6651659,391.1625607,-0.497394764,-0.435238808,-0.062155957
2025-01-07 20:38:00+00:00,390.6199951,390.8823853,390.0499878,390.1199951,168872,390.6582166,391.1223707,-0.464154078,-0.441021862,-0.023132216
2025-01-07 20:39:00+00:00,392.1427917,392.25,390.5950012,390.6300049,185233,390.8866128,391.1979574,-0.311344646,-0.415086419,0.103741773
2025-01-07 20:40:00+00:00,392.6000061,392.7999878,391.9046021,392.0734863,168782,391.1502117,391.3018129,-0.151601129,-0.362389361,0.210788231
2025-01-07 20:41:00+00:00,393.2399902,393.25,392.3900146,393.2399902,163870,391.4717161,391.4453816,0.026334561,-0.284644576,0.310979137
2025-01-07 20:42:00+00:00,392.8699951,393.3299866,392.7001038,393.1600037,146553,391.686836,391.5509085,0.135927476,-0.200530166,0.336457642
2025-01-07 20:43:00+00:00,393.2799072,393.4798889,392.3500061,392.917511,157636,391.9319239,391.6789825,0.252941382,-0.109835856,0.362777238
2025-01-07 20:44:00+00:00,391.7149963,393.1499939,391.6101074,393.1199951,138978,391.8985504,391.6816502,0.216900224,-0.04448864,0.261388864
2025-01-07 20:45:00+00:00,391.3786926,392.230011,391.200592,391.8099976,135638,391.8185723,391.6592089,0.159363406,-0.003718231,0.163081637
2025-01-07 20:46:00+00:00,391.7850037,392.3981934,391.3277893,391.7850037,104967,391.8134079,391.668527,0.144880872,0.02600159,0.118879282
2025-01-07 20:47:00+00:00,392.3375854,392.3999939,391.6499939,391.7684937,85476,391.8940506,391.7180869,0.175963691,0.05599401,0.119969681
2025-01-07 20:48:00+00:00,392.7420044,392.8500061,392.1400146,392.3198853,110664,392.024505,391.7939326,0.230572383,0.090909684,0.139662699
2025-01-07 20:49:00+00:00,393.3699951,393.75,392.7900085,393.3699951,185479,392.2315035,391.910678,0.320825492,0.136892846,0.183932646
2025-01-07 20:50:00+00:00,392.4200134,393.3900146,391.5220947,393.2000122,230532,392.260505,391.9484065,0.31209847,0.171933971,0.1401645
2025-01-07 20:51:00+00:00,391.2000122,392.5100098,391.2000122,392.4100037,160176,392.0973523,391.8929699,0.204382348,0.178423646,0.025958702
2025-01-07 20:52:00+00:00,391.2087097,391.25,390.5899963,391.2000122,219920,391.960638,391.842284,0.11835405,0.166409727,-0.048055677
2025-01-07 20:53:00+00:00,391.6900024,391.8599854,390.9301147,391.6900024,158598,391.9190018,391.8310039,0.087997919,0.150727365,-0.062729446
2025-01-07 20:54:00+00:00,391.6900024,391.8699036,391.0101013,391.6499939,168147,391.8837711,391.8205593,0.0632118,0.133224252,-0.070012452
2025-01-07 20:55:00+00:00,393.4245911,394.3500061,391.6109009,391.6900024,351680,392.1208203,391.9393765,0.181443856,0.142868173,0.038575683
2025-01-07 20:56:00+00:00,393.4115906,393.769989,393.25,393.2799988,195578,392.3194004,392.0484294,0.270970996,0.168488738,0.102482259
2025-01-07 20:57:00+00:00,393.8800049,393.8800049,392.9599915,393.8800049,199222,392.5594934,392.1841016,0.375391738,0.209869338,0.1655224
2025-01-07 20:58:00+00:00,393.6700134,393.9700012,393.3601074,393.8800049,231084,392.7303426,392.2941692,0.436173436,0.255130157,0.181043279
2025-01-07 20:59:00+00:00,394.5899963,394.6199951,393.6799927,393.730011,729505,393.0164432,392.4642305,0.552212737,0.314546673,0.237666064
2025-01-08 14:30:00+00:00,393.3326111,393.7799072,391.730011,393.0499878,3802534,393.0650844,392.5285549,0.536529461,0.358943231,0.17758623
2025-01-08 14:31:00+00:00,395.6099854,395.9699097,392.4100037,393.3680115,475960,393.4566076,392.756809,0.699798579,0.4271143,0.272684279
2025-01-08 14:32:00+00:00,396.6300049,397.0499878,394.5172119,395.5473022,443548,393.9448226,393.0437124,0.901110146,0.52191347,0.379196677
2025-01-08 14:33:00+00:00,396.1099854,396.980011,394.3099976,396.8500061,420812,394.2779246,393.2708438,1.007080783,0.618946932,0.388133851
2025-01-08 14:34:00+00:00,399.0650024,399.25,395.5,396.2049866,534347,395.0143981,393.7000407,1.314357366,0.758029019,0.556328347
2025-01-08 14:35:00+00:00,398.1659851,399.2000122,397.8399963,399.1199951,433622,395.4992576,394.0308514,1.468406213,0.900104458,0.568301755
2025-01-08 14:36:00+00:00,397.1849976,398.2799988,396.75,398.1950073,415621,395.7586022,394.2644919,1.494110363,1.018905639,0.475204725
2025-01-08 14:37:00+00:00,396.4049988,397.4400024,396.25,397.0899963,368058,395.8580478,394.4230479,1.434999919,1.102124495,0.332875424
2025-01-08 14:38:00+00:00,396.7999878,397.3200073,395.9400024,396.3299866,362611,396.0029617,394.5991175,1.403844137,1.162468423,0.241375714
2025-01-08 14:39:00+00:00,394.9899902,396.8078003,394.4200134,396.7000122,437710,395.8471199,394.6280711,1.219048843,1.173784507,0.045264336
2025-01-08 14:40:00+00:00,394.2149963,395.1700134,393.3203125,395,445518,395.596024,394.597473,0.998551036,1.138737813,-0.140186777
2025-01-08 14:41:00+00:00,396.269989,396.4100037,394.0799866,394.2149963,399995,395.6997109,394.721363,0.978347885,1.106659827,-0.128311943
2025-01-08 14:42:00+00:00,396.6917114,397.5,395.9299927,396.1499939,352013,395.8523264,394.8673148,0.985011615,1.082330185,-0.09731857
2025-01-08 14:43:00+00:00,397.2799988,397.3999023,395.269989,396.7850037,252234,396.0719683,395.0460321,1.025936188,1.071051386,-0.045115197
2025-01-08 14:44:00+00:00,397.8800049,398.3200073,396.7399902,397.2200012,364288,396.3501278,395.255956,1.094171755,1.075675459,0.018496295
2025-01-08 14:45:00+00:00,396.3999939,397.9809875,396.3099976,396.3999939,244465,396.3577995,395.3406996,1.01709992,1.063960352,-0.046860431
2025-01-08 14:46:00+00:00,395.4200134,397.3900146,395.3399963,396.4216003,215893,396.2135247,395.3465747,0.866950042,1.02455829,-0.157608248
2025-01-08 14:47:00+00:00,396.9100037,397.1499939,394.5899963,395.6099854,334323,396.3206753,395.4623842,0.858291096,0.991304851,-0.133013755
2025-01-08 14:48:00+00:00,396.7900085,397.5,396.1700134,396.8019104,161764,396.3928804,395.5607268,0.832153666,0.959474614,-0.127320948
2025-01-08 14:49:00+00:00,396.25,397.3898926,395.6000061,396.7999878,162292,396.3708988,395.611784,0.759114785,0.919402648,-0.160287863
2025-01-08 14:50:00+00:00,395.4779968,396.9798889,395.0401001,396.2550049,226185,396.2335293,395.6018739,0.631655411,0.861853201,-0.230197789
2025-01-08 14:51:00+00:00,396.5826111,396.7000122,394.4100037,395.6199951,260140,396.2872342,395.6745211,0.612713103,0.812025181,-0.199312078
2025-01-08 14:52:00+00:00,393.9500122,396.6499939,393.6849976,396.4920044,298247,395.9276616,395.5467797,0.38088189,0.725796523,-0.344914633
2025-01-08 14:53:00+00:00,393.6099854,394.3200073,392.2200012,393.6099854,387714,395.571096,395.4033134,0.167782565,0.614193731,-0.446411166
2025-01-08 14:54:00+00:00,394.1099854,394.7399902,393,393.6099854,241661,395.3463097,395.3075113,0.038798392,0.499114664,-0.460316271
2025-01-08 14:55:00+00:00,394.7200928,395,393.6000061,394.1099854,202852,395.2499687,395.2639989,-0.014030192,0.396485692,-0.410515885
2025-01-08 14:56:00+00:00,396.1099854,396.2900085,394.2000122,394.7349854,269742,395.3822789,395.3266645,0.055614401,0.328311434,-0.272697034
2025-01-08 14:57:00+00:00,396.9700012,397.25,395.7099915,396.0799866,296218,395.6265439,395.4483932,0.178150725,0.298279292,-0.120128567
2025-01-08 14:58:00+00:00,397.4168091,397.5799866,395.7200012,396.9500122,274620,395.9019693,395.5942018,0.307767552,0.300176944,0.007590608
2025-01-08 14:59:00+00:00,397.519989,397.8200073,396.8900146,397.4549866,240586,396.1508954,395.7368527,0.414042753,0.322950106,0.091092647
2025-01-08 15:00:00+00:00,399.324707,399.3699036,396.6900024,397.519989,530073,396.6391741,396.0026197,0.636554472,0.385670979,0.250883493
2025-01-08 15:01:00+00:00,398.9645081,399.6499939,398.3619995,398.9645081,343045,396.9969178,396.2220188,0.774899013,0.463516586,0.311382427
2025-01-08 15:02:00+00:00,398.8511963,399.4200134,398.1000061,398.9299927,286307,397.2821914,396.4167727,0.865418737,0.543897016,0.321521721
2025-01-08 15:03:00+00:00,400.8800049,400.9498901,398.6401062,398.7900085,608456,397.8357012,396.7473825,1.088318708,0.652781354,0.435537353
2025-01-08 15:04:00+00:00,401.2999878,401.3200073,400.1199951,401.2999878,386519,398.3686684,397.0846125,1.284055855,0.779036255,0.5050196
2025-01-08 15:05:00+00:00,402.2600098,402.2999878,400.519989,401.2999878,514932,398.9673363,397.4679753,1.499361004,0.923101204,0.576259799
2025-01-08 15:06:00+00:00,401.1300049,402.4999084,400.6000061,402.2612915,398379,399.3000545,397.7392367,1.560817799,1.050644523,0.510173276
2025-01-08 15:07:00+00:00,400.4899902,401.4500122,399.7999878,401.2149963,343430,399.4831215,397.9429962,1.540125313,1.148540681,0.391584632
2025-01-08 15:08:00+00:00,398.9249878,400.8089905,398.8021851,400.3599854,333626,399.3972548,398.0157363,1.381518466,1.195136238,0.186382228
2025-01-08 15:09:00+00:00,397.9219971,398.9924927,397.519989,398.9200134,370496,399.1702921,398.0087927,1.161499387,1.188408868,-0.026909481
2025-01-08 15:10:00+00:00,395.75,398.5700073,395.3299866,397.9197083,445718,398.6440933,397.8414747,0.802618582,1.111250811,-0.308632229
2025-01-08 15:11:00+00:00,395.480011,396.5499878,394.8399963,395.980011,390542,398.1573114,397.6665515,0.490759927,0.987152634,-0.496392707
2025-01-08 15:12:00+00:00,395.5899963,395.8699951,394.5264893,395.4599915,313922,397.7623399,397.5127326,0.249607277,0.839643563,-0.590036286
2025-01-08 15:13:00+00:00,393.5714111,395.980011,393.1799927,395.6001892,409895,397.1175816,397.2207828,-0.103201252,0.6510746,-0.754275851
2025-01-08 15:14:00+00:00,392.8700867,393.8999939,392.7536011,393.568512,317740,396.4641208,396.8985091,-0.434388218,0.433982036,-0.868370254
2025-01-08 15:15:00+00:00,393.1794128,393.8099976,392.5899963,393.019989,274723,395.9587811,396.6230204,-0.664239302,0.214337769,-0.87857707
2025-01-08 15:16:00+00:00,393.9100037,394.2000122,392.5109863,393.2999878,299305,395.6435846,396.4220562,-0.778471631,0.015775889,-0.79424752
2025-01-08 15:17:00+00:00,393.75,394.360199,393.4400024,394.0470886,238382,395.3522639,396.2241261,-0.871862248,-0.161751739,-0.71011051
2025-01-08 15:18:00+00:00,394.3399963,394.7399902,393.7600098,393.7600098,221496,395.1965304,396.084561,-0.888030548,-0.307007501,-0.581023048
2025-01-08 15:19:00+00:00,394.25,395.1199036,394.1452942,394.25,218061,395.0509104,395.9486676,-0.897757208,-0.425157442,-0.472599766
2025-01-08 15:20:00+00:00,391.6340027,394.4404907,391.4100037,394.4404907,489044,394.5252323,395.6290628,-1.103830506,-0.560892055,-0.542938451
2025-01-08 15:21:00+00:00,392.5499878,392.9700012,391.5600891,391.7000122,277475,394.2213485,395.4009831,-1.179634643,-0.684640573,-0.49499407
2025-01-08 15:22:00+00:00,392.328186,392.685791,391.769989,392.6400146,214526,393.9300927,395.1733685,-1.243275806,-0.796367619,-0.446908186
2025-01-08 15:23:00+00:00,393.5,393.5,391.7099915,392.3366089,214455,393.8639246,395.0494153,-1.185490693,-0.874192234,-0.311298459
2025-01-08 15:24:00+00:00,395.0215149,395.2099915,393.2799988,393.4299927,343243,394.0420154,395.0473486,-1.005333184,-0.900420424,-0.10491276
2025-01-08 15:25:00+00:00,395.3880005,396,395.0899963,395.1131897,305349,394.2490901,395.0725821,-0.823492032,-0.885034746,0.061542714
2025-01-08 15:26:00+00:00,395.8699951,395.8999939,394.8833008,395.8699951,206446,394.4984601,395.1316497,-0.633189654,-0.834665727,0.201476073
2025-01-08 15:27:00+00:00,395.5700073,396.1871948,394.7901001,395.9500122,234331,394.6633135,395.1641207,-0.500807163,-0.767894014,0.267086851
2025-01-08 15:28:00+00:00,394.2600098,395.605011,394.0300903,395.3699951,219148,394.6012668,395.0971495,-0.495882713,-0.713491754,0.217609041
2025-01-08 15:29:00+00:00,395.2200012,395.2598877,394,394.2149963,147981,394.6964567,395.1062496,-0.409792926,-0.652751989,0.242959063
2025-01-08 15:30:00+00:00,394.875,395.75,394.5220032,395.2200012,133097,394.7239249,395.08912,-0.365195122,-0.595240615,0.230045493
2025-01-08 15:31:00+00:00,394.2900085,395.3399963,393.8800964,394.9779968,165836,394.6571685,395.0299266,-0.37275804,-0.5507441,0.17798606
2025-01-08 15:32:00+00:00,393.7727051,394.8999939,393.5499878,394.190094,121943,394.5210972,394.936799,-0.415701822,-0.523735645,0.108033823
2025-01-08 15:33:00+00:00,393.9100037,394.6899109,393.5649109,393.730011,96980,394.4270828,394.8607401,-0.433657299,-0.505719975,0.072062677
2025-01-08 15:34:00+00:00,393.8999023,394.2399902,393.1199951,393.8900146,122982,394.3459781,394.789567,-0.44358882,-0.493293744,0.049704925
2025-01-08 15:35:00+00:00,396.2600098,396.7900085,393.6199951,396.2600098,361333,394.6404445,394.8984886,-0.258044105,-0.446243816,0.188199711
2025-01-08 15:36:00+00:00,397.4400024,397.480011,396.0700989,396.1900024,265139,395.0711458,395.0867489,-0.015603171,-0.360115687,0.344512516
2025-01-08 15:37:00+00:00,398.1000061,398.1000061,396.6300049,397.4500122,274569,395.5371243,395.3099532,0.227171109,-0.242658328,0.469829437
2025-01-08 15:38:00+00:00,397.1600037,398.4609985,397.1149902,398.0499878,212595,395.786798,395.4469939,0.339804083,-0.126165846,0.465969929
2025-01-08 15:39:00+00:00,396.447998,398.1340027,396.3905029,397.2799988,156690,395.8885211,395.5211424,0.367378711,-0.027456935,0.394835646
2025-01-08 15:40:00+00:00,396.2799988,396.6499023,395.8800049,396.519989,143705,395.9487484,395.577354,0.371394462,0.052313345,0.319081117
2025-01-08 15:41:00+00:00,396.1864929,396.3599854,395.5003052,396.2850037,119803,395.9853245,395.6224754,0.362849132,0.114420502,0.24842863
